date,price,market_cap,volume,fear_greed
2021-04-05,518.857088,200853819871.485291,5007572025.858618,71.000000
2021-04-04,513.574743,199185793101.603760,6056891870.651138,74.000000
2021-04-03,526.436481,204842875871.609528,9812610316.948734,73.000000
2021-04-02,525.099771,204035687808.436493,10402089866.465025,74.000000
2021-04-01,529.306081,207214087536.813049,16632376358.344135,74.000000
2021-03-31,529.707788,207399931717.750000,8867525305.520872,76.000000
2021-03-30,539.232286,212202721131.749084,8598811091.926125,72.000000
2021-03-29,530.349613,208606250431.160645,7016733007.973791,72.000000
2021-03-28,535.619261,212908108814.050568,8833035364.493221,74.000000
2021-03-27,529.100644,210760909337.634613,15282345421.312216,65.000000
2021-03-26,466.067158,186412319546.724792,15438064386.869974,54.000000
2021-03-25,469.296290,189533055323.448090,27670962537.889088,60.000000
2021-03-24,483.415706,194983739550.259949,17810920050.637402,65.000000
2021-03-23,549.374314,223797437100.522125,17120838484.804909,66.000000
2021-03-22,624.864921,254274965854.371826,19869023020.748047,70.000000
2021-03-21,595.611429,242942899511.959198,13277972176.461975,73.000000
2021-03-20,569.403168,232894659156.833374,27927468960.260685,75.000000
2021-03-19,543.140518,212733901857.812225,18909230772.852760,71.000000
2021-03-18,523.947920,217770431651.445038,35127451405.160957,72.000000
2021-03-17,565.564465,224880720661.256348,50553402231.524033,71.000000
2021-03-16,460.858731,184982818640.032684,22154665478.429623,71.000000
2021-03-15,452.026258,182992171969.107452,26990175381.225075,76.000000
2021-03-14,409.171939,166789710422.964050,15071714042.914940,78.000000
2021-03-13,398.065358,160339543614.366272,27465546015.375889,74.000000
2021-03-12,302.079806,118557857127.893036,12100366469.557461,70.000000
2021-03-11,314.533672,124917209150.259598,14146721858.870943,73.000000
2021-03-10,331.876136,131423228806.389221,28946818650.848221,68.000000
2021-03-09,272.103018,108996108241.365555,13976417831.037781,81.000000
2021-03-08,230.997674,93001674862.983124,6601268492.110372,81.000000
2021-03-07,231.344975,93624629257.266220,11622246374.279243,76.000000
2021-03-06,237.892899,96880505030.699524,17717229533.127354,77.000000
2021-03-05,209.544006,85810248965.539322,14907333147.627993,77.000000
2021-03-04,200.935691,81886364699.282150,15783580886.903540,84.000000
2021-03-03,180.841577,73567871655.272583,6624834584.251099,78.000000
2021-03-02,186.992847,75904195980.511520,9086906948.182426,78.000000
2021-03-01,149.175547,61159055508.218079,5390623303.318425,38.000000
2021-02-28,166.310199,67981754961.753387,4502086653.271686,55.000000
2021-02-27,163.984312,67510258367.420685,6213358497.030658,56.000000
2021-02-26,166.664064,71011277356.896484,8349943365.584028,55.000000
2021-02-25,186.751808,78903455079.286087,11792103508.140150,79.000000
2021-02-24,186.293864,78499499621.315552,20080144037.703964,76.000000
2021-02-23,195.982129,83050245307.947205,27580664501.631783,94.000000
2021-02-22,171.952566,74019401903.876602,5483283181.461858,94.000000
2021-02-21,167.154073,71901913233.173355,6757923483.013711,91.000000
2021-02-20,177.228418,77263570571.554901,7491782228.702671,91.000000
2021-02-19,186.862312,82185553987.811890,9502700721.488300,93.000000
2021-02-18,204.712579,89399608515.536011,17331445622.935810,91.000000
2021-02-17,182.496265,81147827680.055054,12765230657.923128,95.000000
2021-02-16,152.201979,68417223054.399017,7332591944.638889,95.000000
2021-02-15,158.909728,72069363402.800903,7362927461.096087,93.000000
2021-02-14,156.702454,72248473040.661316,6247341168.232761,95.000000
2021-02-13,160.016769,75022580411.404282,9212280192.359032,92.000000
2021-02-12,154.451553,72962229254.291428,11024411519.343618,92.000000
2021-02-11,170.938377,81930444345.416992,17451953249.203934,93.000000
2021-02-10,182.067661,87596781138.838593,40753838069.128334,92.000000
2021-02-09,160.599157,75927032732.519211,32928662873.303207,95.000000
2021-02-08,85.343819,42012906916.291992,7001155868.486930,83.000000
2021-02-07,75.088463,36592919340.374611,4034908257.001765,86.000000
2021-02-06,80.651039,39171722351.049202,5935468832.638165,84.000000
2021-02-05,73.840605,36126223500.456345,10741737002.064575,81.000000
2021-02-04,59.072954,28541150436.832817,8792317338.585381,80.000000
2021-02-03,64.560439,31009816535.573208,8852008017.122452,78.000000
2021-02-02,50.008368,24241789199.741470,6261351492.489811,76.000000
2021-02-01,41.043944,19807127666.819126,3129830085.240238,77.000000
2021-01-31,40.079885,19358354814.874893,2661764155.417349,78.000000
2021-01-30,41.228707,19957601676.976009,5097499798.151821,76.000000
2021-01-29,40.646575,19759102441.422413,8693570919.170977,77.000000
2021-01-28,31.399698,15195637667.752922,3945518764.556080,55.000000
2021-01-27,34.940902,17149051919.915319,8885716248.858927,78.000000
2021-01-26,24.333519,11807483066.933365,809097529.381907,71.000000
2021-01-25,25.312908,12248657456.054186,845093093.144137,74.000000
