date,price,market_cap,volume,community_score,public_interest_score,fear_greed,price_5_SMA,price_10_SMA,price_25_SMA,price_50_SMA,price_75_SMA,price_100_SMA,price_150_SMA,price_200_SMA,price_250_SMA,price_300_SMA,price_350_SMA,fear_greed_3_SMA,fear_greed_5_SMA,fear_greed_7_SMA,fear_greed_9_SMA,fear_greed_11_SMA,fear_greed_13_SMA,fear_greed_15_SMA,fear_greed_30_SMA,signal
2021-02-21,0.8544423530165063,0.0013467090458702013,0.003786168247359749,0.0009426939096934851,0.0,0.91,0.9946384873107244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666667,0.922,0.927142857142857,0.9288888888888889,0.9281818181818181,0.9292307692307692,0.9179999999999999,0.8353333333333333,1.0
2021-02-22,0.8488079649148892,0.0013665980850314664,0.003978648149636651,0.2171045189462428,0.0,0.94,0.9644065636612916,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.92,0.92,0.9285714285714286,0.9311111111111111,0.9290909090909091,0.9284615384615384,0.9233333333333333,0.8420000000000001,1.0
2021-02-23,0.8280969544409722,0.0013135999565997895,0.004373027518871957,0.0009622076018978242,0.0,0.94,0.9414904896558607,0.9998693432567998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.93,0.9259999999999999,0.927142857142857,0.93,0.9309090909090909,0.93,0.9306666666666666,0.85,1.0
2021-02-24,0.7837945392427865,0.001254443556874751,0.006402099629942142,0.0009735338389317126,0.0,0.76,0.9165757175141156,0.9993559073848541,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88,0.892,0.9,0.9111111111111111,0.9163636363636364,0.916923076923077,0.9179999999999999,0.8506666666666667,1.0
2021-02-25,0.757297735536615,0.0012172253754387451,0.003491932776319597,0.00013674412369395688,0.0,0.79,0.8881960914009571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.83,0.868,0.8828571428571429,0.8933333333333333,0.9018181818181819,0.9069230769230769,0.9093333333333333,0.8533333333333333,1.0
2021-02-26,0.67827200408896,0.0011037022067282665,0.002660056488751883,1.0,0.0,0.55,0.8529695760949534,0.9785043363980459,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7959999999999999,0.8285714285714286,0.8488888888888888,0.8672727272727273,0.8784615384615384,0.884,0.8456666666666667,0.0
2021-02-27,0.7262504617426132,0.0011556752108531705,0.0031453008884913362,0.0009295986205498755,0.0,0.56,0.8284633309314193,0.9495146731621934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6333333333333333,0.72,0.7785714285714286,0.81,0.8318181818181819,0.8484615384615384,0.86,0.846,1.0
2021-02-28,0.7483102614851068,0.0011960847919364553,0.0017927043835370303,0.0009394597921411484,0.0,0.55,0.8125094137272186,0.9289288921690806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5533333333333333,0.642,0.7271428571428571,0.7677777777777777,0.7954545454545454,0.8192307692307692,0.8353333333333333,0.8386666666666666,1.0
2021-03-01,0.6756921288835447,0.0010954499037671569,0.001521776073964518,0.0009467308609416246,0.0,0.38,0.7908935672677109,0.9042859968611421,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.49666666666666665,0.5660000000000001,0.6471428571428571,0.7088888888888889,0.7472727272727273,0.7753846153846153,0.7973333333333333,0.826,0.0
2021-03-02,0.7155297215553246,0.001146845651729729,0.0009617859238130986,0.0009538815266707512,0.0,0.78,0.7825417555538201,0.8848328065943429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.57,0.564,0.6242857142857143,0.6944444444444444,0.7336363636363636,0.7623076923076922,0.7873333333333333,0.826,1.0
